"wald"	"sigma2"	"eff"
"V2737"	0.250145588357989	0.709312102980615	0.000662490254829905
"V2738"	1.6907661970885	0.70931183455291	-0.00170971492868992
"V2739"	0.633109151541727	0.709312034793061	0.00102038966542488
"V2740"	5.20413552438623	0.709311195656132	-0.00294831990994335
"V2741"	106.776577387702	0.709292658961301	-0.013293965417932
"V2742"	1570.80236596782	0.70909249364726	-0.0390717832901572
"V2743"	225.524506656031	0.709281149894243	-0.0145489265865561
"V2744"	282.584316858902	0.709281507787922	-0.0128472600239455
"V2745"	10.6952238778052	0.7093109833039	0.00251424371086076
"V2746"	5146.32096673364	0.708782031839431	0.0521188328076901
"V2747"	745.504781013232	0.709213449948357	0.0254799349343983
"V2748"	1095.25451992466	0.70915324934549	0.0338462988467958
"V2749"	636.913690642201	0.70921950869445	0.025874193056494
"V2750"	655.779336552507	0.709206953982011	0.0289554665623861
"V2751"	832.675914501573	0.70917908451968	0.0325053319997701
"V2752"	421.123149069202	0.709244639797294	0.0231873915826086
"V2753"	50.5157732223603	0.709302425519995	0.00964282645646793
"V2754"	185.596484719874	0.709275829484447	0.0187903576857107
"V2755"	508.48943121466	0.709211986115819	0.031309579866059
"V2756"	282.209056389633	0.709256995893866	0.0231404524313212
"V2757"	712.779704394571	0.7091780335735	0.0354105078955829
"V2758"	725.226700714516	0.709170656395483	0.0370366998134448
"V2759"	221.521877028237	0.709272880439056	-0.0185959110617125
"V2760"	416.130751051411	0.709240196733303	-0.0248613882170628
"V2761"	783.469231735764	0.709177050171935	-0.0340229738310808
"V2762"	792.611143660712	0.709177294767344	-0.0337649424181446
"V2763"	632.768005000099	0.709204042284053	-0.0302932835660998
"V2764"	1044.03422490725	0.709145087210051	-0.0364477217606928
"V2765"	496.231251308791	0.70922796659601	-0.0266367776187459
"V2766"	496.231251308791	0.70922796659601	-0.0266367776187459
"V2767"	1540.53286814449	0.709144261653107	0.0301532132548634
"V2768"	1330.75030026725	0.709166367795913	0.0281702834112011
"V2769"	1335.40951996283	0.709165250217119	0.0283367210602101
"V2770"	1428.89900373146	0.709154458345461	0.029406966609125
"V2771"	1591.60026593604	0.70913663816629	0.031012915953917
"V2772"	802.175816489054	0.709223114111647	0.0221579993157579
"V2773"	4038.99545084646	0.708891817239533	0.0466401271969868
"V2774"	589.384097355793	0.709244780568745	0.019559179385623
"V2775"	400.319594390618	0.709266636014425	0.0160330076906666
"V2776"	93.5544142382249	0.709301032786725	0.00810058049655698
"V2777"	131.145293890243	0.709296817656808	-0.0094359831854373
"V2778"	435.086045676723	0.709261902053019	-0.0169788083199682
"V2779"	5681.55459752108	0.708400563744616	0.0853430996627039
"V2780"	69.1301539504346	0.709273821129607	-0.0324908749673542
"V2781"	84.1128425619506	0.709265368329387	-0.035951656583067
"V2782"	58.6475924845577	0.709279451060576	-0.030093608306697
"V2783"	59.2263361309481	0.709278495646109	-0.0308212396424608
"V2784"	34.2016612636386	0.709293016116471	-0.0230588085430584
"V2785"	111.87660992985	0.709248502937514	-0.0424124528467846
"V2786"	633.833142466373	0.708928641736179	-0.107415724643197
"V2787"	637.772211044974	0.708926754593722	-0.10761071126685
"V2788"	706.605489285839	0.708930075295599	-0.101353677754104
"V2789"	380.149214029727	0.709084410163135	-0.0823468795581937
"V2790"	2847.9498401913	0.708422505570514	-0.117636225283921
"V2791"	2391.47764938919	0.708562855157416	-0.108099661079985
"V2792"	2845.30356792833	0.708415495632974	-0.118619433561591
"V2793"	2396.85592257315	0.708564514640097	-0.107738916579655
"V2794"	2348.67303890514	0.708586429666091	-0.105644845775115
"V2795"	402.075402078456	0.709061660175382	-0.0880715137628381
"V2796"	751.425110653931	0.708834167531585	-0.1229723873715
"V2797"	1140.36054226914	0.708596611926965	-0.149484346905654
"V2798"	782.5350324934	0.708819849345426	-0.124115431126308
"V2799"	1308.70950773616	0.70854990592393	-0.148656915804443
"V2800"	519.466790908211	0.708983067769846	-0.10180586639616
"V2801"	383.362321067998	0.709062377519023	-0.0899370338228773
"V2802"	427.208957778742	0.709076665257049	-0.080321633670943
"V2803"	426.507584389808	0.709026259241235	-0.097601737109309
"V2804"	309.940461140831	0.709105901711584	-0.0825891966861741
"V2805"	61.0211105198976	0.709292790357043	-0.0174668571164431
"V2806"	9.59441103084142	0.709309172132535	-0.00677552616935388
"V2807"	467.914959400232	0.709018590412794	-0.0956837769761124
"V2808"	352.988988723152	0.709084249923289	-0.0855163547964407
"V2809"	1.11346236375886	0.709311798742367	-0.00234599827699535
"V2810"	133.566986218964	0.709226085163021	-0.0524897613025224
"V2811"	168.277105021499	0.709198428545045	-0.0617938485669717
"V2812"	18.2756103895268	0.709306373141344	0.00952367771047011
"V2813"	3.23935165543479	0.709309999978272	-0.00841898685656296
"V2814"	9.40917483350356	0.709305790021414	0.0146126563188177
"V2815"	20.5796019926965	0.709305629186449	0.0101305421960351
"V2816"	45.6594766462545	0.709280662593136	-0.0328425128497092
"V2817"	5.00596434108552	0.709308708841816	-0.0108394679665423
"V2818"	65.2557452381541	0.709270130057	0.0366621133607412
"V2819"	55.8437442569049	0.709275836160766	0.0342493878447902
"V2820"	28.9212100338824	0.709302922299091	0.0120930661659146
"V2821"	277.636192468456	0.709222209788584	0.0380466697865822
"V2822"	118.030309679464	0.709273818021785	0.0248675849394892
"V2823"	8.61571543170367	0.70930626204652	0.0141373388021863
"V2824"	191.044101052821	0.709250195564373	0.0315928805882298
"V2825"	5.03008917877153	0.709308756384687	0.0106640441798195
"V2826"	7.92002539028707	0.709306884514891	0.0131863210610194
"V2827"	437.861669911986	0.709185657779843	0.0426106859970447
"V2828"	0.779481206867089	0.709311679266082	0.0037576300420173
"V2829"	1.8393550058306	0.709310904956162	0.00646988553090555
"V2830"	305.58027975968	0.709216311388534	0.0386440156377847
"V2831"	7.95893704983958	0.70930698325874	-0.0129073668609925
"V2832"	8.49434007389525	0.709306869137011	0.0127699334014566
"V2833"	0.054126448709506	0.709312114835522	0.00106508090750493
"V2834"	0.250126995399731	0.709311985682909	-0.0023154473174944
"V2835"	0.0106284124375685	0.709312143460808	-0.000446682647372998
"V2836"	4.67597817985913	0.709309159864994	0.00974543865711402
"V2837"	16.5791252926667	0.70930185666655	0.0178166915514153
"V2838"	0.924885202436853	0.70931157296252	0.00422865627878039
"V2839"	60.1532837458659	0.709276697405399	-0.0322170474948776
"V2840"	1.14725803373714	0.709311418926656	0.00481031560462835
"V2841"	8.49656662669291	0.709306885457036	0.0127288006184612
"V2842"	240.147007417429	0.709175296457521	0.0622510922523479
"V2843"	215.061878020747	0.709182194895042	-0.0624650258080405
"V2844"	0.0624730996628869	0.709312112464367	-0.00105824045096375
"V2845"	1.81128683948291	0.709311093627744	0.0055318153163644
"V2846"	56.2103465197187	0.709281395794541	-0.0289108510851174
"V2847"	95.6580069886321	0.709260468507646	-0.0372436058056509
"V2848"	112.980074799672	0.709251071167155	-0.0405016672145409
"V2849"	16.592855003926	0.709304423587031	0.0133680340046304
"V2850"	251.5176153255	0.709183428132066	-0.0572127299521107
"V2851"	4016.50724057439	0.708907412197316	0.0450342678473791
"V2852"	2369.11796178543	0.709023510143617	0.0418105085724399
"V2853"	10977.5851104802	0.708115992721034	0.0805960231402078
"V2854"	1394.43951169654	0.709126858144488	0.0349796677947522
"V2855"	1588.99148822807	0.709101047443067	0.0373342737576862
"V2856"	2015.84540094311	0.709044712905993	0.0419954789804048
"V2857"	1261.59784531746	0.709146630466284	0.032850037124791
"V2858"	32.0816090293091	0.7093082448078	-0.00485916792237133
"V2859"	4904.31875216754	0.708807124013818	0.0508603611135496
"V2860"	719.238440759935	0.709199260155783	-0.0296710743414889
"V2861"	1176.53150184908	0.709126212267127	-0.0382142497173641
"V2862"	30.0518961029222	0.709303631326403	-0.0109518310106599
"V2863"	254.38626684922	0.709277881803264	0.0151429704930649
"V2864"	47.0494740804285	0.709297977574393	0.0145620010937755
"V2865"	32.7855095911392	0.709302011007843	0.0124797402610601
"V2866"	1.71686149994186	0.709311620952618	0.00284556717244574
"V2867"	26.3012065598481	0.709303980976385	0.0112262002696094
"V2868"	27.9415579203145	0.709303459299308	0.0115872476784717
"V2869"	1.3648202373161	0.709311725912364	0.00255834254760519
"V2870"	2.34718306458645	0.709311419981085	0.00335817869704148
"V2871"	1.43124212843214	0.709311705521975	0.00261839280081622
"V2872"	88.216554123557	0.709281330804598	-0.0231265467121407
"V2873"	17.2611352790192	0.709306210372404	-0.0100756608872855
"V2874"	43.6616923309923	0.709296892388421	-0.0162738836843407
"V2875"	17.7353000688239	0.709306063598682	-0.010185689131863
"V2876"	274.674600606071	0.709214631230927	-0.0414748083161821
"V2877"	627.104839978077	0.709083211092923	-0.0644518597375373
"V2878"	300.070283875455	0.709200484975956	-0.0454380580810976
"V2879"	95.0437967070703	0.709299727279319	0.00898065470939413
"V2880"	309.900929153481	0.709196253219613	-0.0464062651937068
"V2881"	301.813112638815	0.709199407686216	-0.0457438426760536
"V2882"	151.588604888167	0.709257098569668	-0.031514813025646
"V2883"	346.539785294003	0.709184146299854	-0.048469671229691
"V2884"	296.072101826131	0.709202391168004	-0.0449628321359826
"V2885"	312.14163288796	0.709271708023526	0.016133439650352
"V2886"	857.98219404017	0.709036913453534	-0.0662492926228847
"V2887"	43.458004752595	0.709296118859481	-0.0171389789497177
"V2888"	110.483261065722	0.709271571640432	-0.0272092626679175
"V2889"	82.0746656213882	0.709282014963493	-0.0234439764753282
"V2890"	508.45158091653	0.709133472555735	-0.0558598891890138
"V2891"	53.0451726458248	0.709293537816298	-0.0180107339983431
"V2892"	147.372318881342	0.709260060370218	-0.0302427237213714
"V2893"	94.2493639039611	0.70928383007036	-0.0205596613124013
"V2894"	43.2332059140823	0.709299108404006	-0.0139789829706022
"V2895"	29.7693829597903	0.709303185242429	-0.0115798948107365
"V2896"	44.5079507115894	0.709298910982193	-0.0139859072754839
"V2897"	69.1503690526826	0.709291538636755	-0.0174689868138245
"V2898"	43.881391917754	0.709299425860277	-0.0135375971881311
"V2899"	892.361955801121	0.70910730100633	0.0483430982723397
"V2900"	984.427813970465	0.70908624898514	0.0507586786216152
"V2901"	975.15772858464	0.709089147081589	0.0503448906178528
"V2902"	209.969528026641	0.709277338485587	0.0169321368596549
"V2903"	386.708794532979	0.709233359957307	0.0282405574410883
"V2904"	231.837744495777	0.709264769096415	0.0219323904938194
"V2905"	135.081082289624	0.709289706353556	0.0136099188090319
"V2906"	515.563528157431	0.709223271536339	-0.0275902464473346
"V2907"	1120.30288212762	0.7091476882784	0.0346372606251708
"V2908"	97.5675780520319	0.70929395473286	-0.012982622566944
"V2909"	666.578554787641	0.709197925347252	-0.0311852937156249
"V2910"	823.845317695728	0.709170760100571	-0.0347238480444669
"V2911"	1055.04464887446	0.709132679932681	-0.0389504276793428
"V2912"	449.181106681357	0.709237165404012	-0.0249375014033462
"V2913"	470.807454008139	0.709235262961109	-0.0249760789241738
"V2914"	2320.82743337523	0.70911622390674	-0.028670585225425
"V2915"	1638.51811105424	0.709173739365801	-0.0241031781681589
"V2916"	122.731143862033	0.709303056181235	-0.00578522117945288
"V2917"	2511.63107781034	0.709085852955946	0.0318335639618963
"V2918"	202.13707318511	0.709291863662739	-0.0100563112140975
"V2919"	61.1634956597469	0.709305661787212	-0.00584693554747077
"V2920"	5986.66053863452	0.70879274235408	0.0473456291879759
"V2921"	722.272376741728	0.709244661929386	0.0176996035182744
"V2922"	986.916889029287	0.709191458464222	0.0270804667434467
"V2923"	9.96147298688818	0.709310425024225	0.00385182668843529
"V2924"	19.410416765179	0.709308779948113	0.00539096243577327
"V2925"	31.3986530652226	0.70930667957187	0.00688041275934076
"V2926"	649.642102461671	0.70923116779431	0.0223948323968517
"V2927"	20.7444534718357	0.709308556299569	0.00556081182233325
"V2928"	5.23063395695036	0.709311245654252	0.00278677043877079
"V2929"	7.7266136109097	0.709310814610805	0.00338577557876758
"V2930"	5235.1556945634	0.70868605872691	0.0610382527242194
"V2931"	264.020442227094	0.709260896727698	0.0222320698571231
"V2932"	142.710115359494	0.709284243598652	0.0164641457831881
"V2933"	47.6422508208831	0.709302809865852	0.00953692130817983
"V2934"	23.253893357365	0.709307840213513	-0.00629877047240563
"V2935"	1.01483013559773	0.709311956159394	0.00135607149584525
"V2936"	2828.06181000607	0.708935150834421	0.0499887826782133
"V2937"	5.9072737929449	0.709310999221386	0.00333689670262053
"V2938"	317.116274629945	0.709252287811746	-0.023693306772641
"V2939"	479.394312524866	0.709227462983394	-0.027262643311373
"V2940"	455.42729915135	0.709231546080976	-0.0266220621713341
"V2941"	2.34426059781827	0.709311967628387	-0.000839436948352701
"V2942"	3818.83155327519	0.70911410165256	-0.0225929517813398
"V2943"	1.52118605106239	0.709311780777882	-0.00210977696777982
"V2944"	2.79479186599874	0.70931145887412	0.0029135696079528
"V2945"	29.4557736796692	0.709304770275448	-0.00958307512987945
"V2946"	79.2979310636325	0.709292535449799	-0.0155240509831871
"V2947"	646.960499402231	0.709158219825272	-0.0426603938847271
"V2948"	28.9443917518003	0.709305096230087	-0.00924035848376355
"V2949"	49.2055666996885	0.70930161101653	0.0105887229696896
"V2950"	640.69775358985	0.70915378783998	-0.0441029370128179
"V2951"	147.192842165129	0.709280078576855	0.0186311727342955
"V2952"	0.995931735872834	0.709311969926766	0.00127165120625683
"V2953"	253.434877936521	0.709247666516416	-0.0285496301814534
"V2954"	194.839175541578	0.70926237888721	-0.0251313244760272
"V2955"	343.708692497921	0.709227585941841	-0.0321505235590481
"V2956"	25.3964741019047	0.709305766163844	-0.00892779729191215
"V2957"	567.200508412954	0.709198887952129	0.033522096768137
"V2958"	14.3129915843681	0.709308570418962	-0.0066682873408426
"V2959"	19.8781240745295	0.70930721955635	-0.0077937525213619
"V2960"	40.5880423651891	0.709302315428717	-0.0108794744226567
"V2961"	464.63532757013	0.709222160442488	-0.029426378565705
"V2962"	81.8036269742145	0.709296243924094	0.0123945883973601
"V2963"	1558.07775713558	0.709143754721673	-0.0300735147138902
"V2964"	4489.69977206257	0.709127857435906	0.0193891040151327
"V2965"	2437.52939370782	0.709065969728586	0.0351540042178886
"V2966"	2753.59520062211	0.7090327611492	0.0375384079551026
"V2967"	2227.03670716553	0.709087130044031	0.0336156003373445
"V2968"	2663.50908322163	0.709023907090762	0.0393780124000965
"V2969"	24.875930619954	0.709309436579865	-0.00383419293956489
"V2970"	49.8798588147737	0.709306751334895	0.00538731556826396
"V2971"	96.8418557530028	0.709301568355843	0.00757833169589703
"V2972"	270.231193339766	0.709285780551342	0.0113056388954477
"V2973"	155.077196563876	0.709297077084761	0.00853057109653968
"V2974"	8496.30163136715	0.708554049885702	-0.0580258819640014
"V2975"	3020.97643406367	0.709074943399694	-0.0304259459156749
"V2976"	1384.78425231643	0.709202927957234	-0.0206886348013905
"V2977"	441.834339663034	0.709269147770619	0.0144189373471609
"V2978"	47.3681989655781	0.709305818253595	-0.00648379601728563
"V2979"	102.757185398972	0.709298050122446	-0.00980310052038958
"V2980"	105.128634417088	0.709297702229762	-0.00993104034935314
"V2981"	1828.33998350825	0.709115801247437	-0.0323717092232047
"V2982"	59.4978290769437	0.709303695980173	0.0077243751108845
"V2983"	18.9065547642411	0.709309466953366	0.00434879147014372
"V2984"	68.4791617811687	0.709302886895859	-0.00788911888299709
"V2985"	55.0134886811092	0.709304698189522	-0.00708071660384715
"V2986"	68.9854210507637	0.70930484191375	0.00620118825477662
"V2987"	1512.10488332924	0.709175141462082	0.0248362653124715
"V2988"	194.384136254854	0.709293888031525	0.00923153621755625
"V2989"	102.631906860684	0.709302684080852	0.00658525948807677
"V2990"	1908.88873731491	0.709134723562456	-0.0286274323873555
"V2991"	2464.71059619825	0.709088689426404	-0.0317322240455046
"V2992"	4515.50515200259	0.708882435267616	-0.0450957888558061
"V2993"	314.546992687961	0.709275021427731	0.0147548192138034
"V2994"	1148.82481874098	0.709160230539149	-0.0315955016777196
"V2995"	812.373484199682	0.709196103497225	-0.0286992775334581
"V2996"	915.142225299207	0.709181010618326	-0.0305572914312688
"V2997"	793.695021117568	0.709199354872633	-0.0282213832378655
"V2998"	622.784678342031	0.709222600380311	0.0252927080822477
"V2999"	602.816971417856	0.709252033842711	-0.0172576233817234
"V3000"	0.00266133258669978	0.709312149574776	-5.73995841337938e-05
"V3001"	67.1731467603643	0.709297236612048	0.0128242858630134
"V3002"	109.190864088921	0.709286278286172	0.0174499240447549
"V3003"	180.406732475083	0.709269362887967	0.022452178613304
"V3004"	262.840767048176	0.70924951321995	0.0272312210920701
"V3005"	90.4403439847443	0.709294111159577	0.0133685459931198
